,R_Creation Date,R_Status,R_SRN,R_Type of SR,R_Street Address,R_ Zip,R_X-Coordinate,R_Y-Coordinate,R_ Ward,R_Police_District,R_Community_Area,R_Latitude,R_Longitude,R_Location,R_No_of_premises_baited,R_No_of_premises_withgarbage,R_No_of_premises_withrats
1859,2018-11-19T00:00:00.000,Completed,18-03184827,Rodent Baiting/Rat Complaint,8600 S TRIPP AVE,60652,1149584.49912322,1847184.34497447,18,8,70,41.73658428422079,-87.72756037168053,"{'latitude': '41.736584284221', 'longitude': '-87.727560371681'}",6,5,8
1860,2018-11-19T00:00:00.000,Completed,18-03183756,Rodent Baiting/Rat Complaint,4419 N KENNETH AVE,60630,1145669.37919275,1928996.25100681,39,17,16,41.96116182447263,-87.73983280020015,"{'latitude': '41.961161824473', 'longitude': '-87.7398328002'}",1,1,1
1861,2018-11-19T00:00:00.000,Completed,18-03182551,Rodent Baiting/Rat Complaint,3828 W WASHINGTON BLVD,60624,1150856.92031183,1900144.20107548,28,11,26,41.881889051649345,-87.72151728643668,"{'latitude': '41.881889051649', 'longitude': '-87.721517286437'}",4,10,8
1862,2018-11-19T00:00:00.000,Completed,18-03187631,Rodent Baiting/Rat Complaint,6330 S THROOP ST,60636,1168744.06013022,1862792.82658896,16,7,67,41.779024524641166,-87.65691604449457,"{'latitude': '41.779024524641', 'longitude': '-87.656916044495'}",2,4,3
1863,2018-11-19T00:00:00.000,Completed,18-03189108,Rodent Baiting/Rat Complaint,1221 W MELROSE ST,60657,1167574.74998576,1921710.93000625,44,19,6,41.94072601769503,-87.6595076248952,"{'latitude': '41.940726017695', 'longitude': '-87.659507624895'}",5,12,5
1864,2018-11-19T00:00:00.000,Completed,18-03184961,Rodent Baiting/Rat Complaint,2911 W ARTHINGTON ST,60612,1157096.12357157,1895901.81898787,28,11,27,41.87012319347291,-87.69872211780685,"{'latitude': '41.870123193473', 'longitude': '-87.698722117807'}",3,8,3
1865,2018-11-19T00:00:00.000,Completed,18-03182529,Rodent Baiting/Rat Complaint,3040 N NARRAGANSETT AVE,60634,1133214.10620372,1919637.49000882,36,25,19,41.93570797417686,-87.78584555093752,"{'latitude': '41.935707974177', 'longitude': '-87.785845550938'}",4,5,5
1866,2018-11-19T00:00:00.000,Completed,18-03184564,Rodent Baiting/Rat Complaint,4704 N HAMLIN AVE,60625,1150207.865576,1931006.60261234,35,17,14,41.9665908977685,-87.72309413093313,"{'latitude': '41.966590897769', 'longitude': '-87.723094130933'}",2,0,3
1867,2018-11-19T00:00:00.000,Completed,18-03183311,Rodent Baiting/Rat Complaint,3116 N MASON AVE,60634,1136176.81440909,1920102.82201455,30,25,19,41.93693246050395,-87.7749460651946,"{'latitude': '41.936932460504', 'longitude': '-87.774946065195'}",1,3,4
1868,2018-11-19T00:00:00.000,Completed,18-03185653,Rodent Baiting/Rat Complaint,2637 S MILLARD AVE,60623,1152461.91656852,1886232.55260785,22,10,30,41.843682346974674,-87.71599105666556,"{'latitude': '41.843682346975', 'longitude': '-87.715991056666'}",4,11,2
1869,2018-11-19T00:00:00.000,Completed,18-03189028,Rodent Baiting/Rat Complaint,912 W ROSCOE ST,60657,1169512.7267119,1922764.82849437,44,19,6,41.943575936419734,-87.65235413836042,"{'latitude': '41.94357593642', 'longitude': '-87.65235413836'}",12,26,13
1870,2018-11-19T00:00:00.000,Completed,18-03188020,Rodent Baiting/Rat Complaint,6111 S MAJOR AVE,60638,1139447.48589344,1863472.39380843,13,8,64,41.78147155436528,-87.76430506652802,"{'latitude': '41.781471554365', 'longitude': '-87.764305066528'}",3,0,7
1871,2018-11-19T00:00:00.000,Completed,18-03185894,Rodent Baiting/Rat Complaint,5435 S LUNA AVE,60638,1140285.21996865,1868014.93999736,23,8,56,41.79392183328055,-87.76112284076102,"{'latitude': '41.793921833281', 'longitude': '-87.761122840761'}",2,1,5
1872,2018-11-19T00:00:00.000,Completed,18-03190358,Rodent Baiting/Rat Complaint,6449 N FAIRFIELD AVE,60645,1156823.21737106,1942677.39209798,50,24,2,41.99848423597456,-87.69845233968582,"{'latitude': '41.998484235975', 'longitude': '-87.698452339686'}",4,2,10
1873,2018-11-19T00:00:00.000,Completed,18-03183330,Rodent Baiting/Rat Complaint,3118 N MASON AVE,60634,1136176.41440909,1920116.32201455,30,25,19,41.93696951311106,-87.7749472121132,"{'latitude': '41.936969513111', 'longitude': '-87.774947212113'}",1,3,4
1874,2018-11-19T00:00:00.000,Completed,18-03184381,Rodent Baiting/Rat Complaint,2632 E 91ST ST,60617,1194947.78749102,1845127.30818486,7,4,48,41.72994321607273,-87.56143330900004,"{'latitude': '41.729943216073', 'longitude': '-87.561433309'}",1,3,2
1875,2018-11-19T00:00:00.000,Completed,18-03184775,Rodent Baiting/Rat Complaint,530 W 26TH ST,60616,1173041.37201319,1887018.47606744,11,9,60,41.84540823045186,-87.64044566781355,"{'latitude': '41.845408230452', 'longitude': '-87.640445667814'}",2,4,2
1876,2018-11-19T00:00:00.000,Completed,18-03183487,Rodent Baiting/Rat Complaint,6058 W BYRON ST,60634,1135274.49989596,1925292.87401039,38,16,17,41.951190593318074,-87.77813870809013,"{'latitude': '41.951190593318', 'longitude': '-87.77813870809'}",4,3,4
1877,2018-11-19T00:00:00.000,Completed,18-03182583,Rodent Baiting/Rat Complaint,3350 W CULLOM AVE,60618,1153615.03959404,1928390.5335212,33,17,16,41.95934496354069,-87.71063631390672,"{'latitude': '41.959344963541', 'longitude': '-87.710636313907'}",1,4,2
1878,2018-11-19T00:00:00.000,Completed,18-03183468,Rodent Baiting/Rat Complaint,4643 N SPAULDING AVE,60625,1153543.19969369,1930728.22040041,33,17,14,41.96576115819111,-87.71083799264727,"{'latitude': '41.965761158191', 'longitude': '-87.710837992647'}",2,5,2
1879,2018-11-19T00:00:00.000,Completed,18-03188535,Rodent Baiting/Rat Complaint,2730 N MAJOR AVE,60639,1137911.46357055,1917577.39318953,30,25,19,41.92997123332643,-87.76863201801994,"{'latitude': '41.929971233326', 'longitude': '-87.76863201802'}",0,3,6
1880,2018-11-19T00:00:00.000,Completed - Dup,18-03188956,Rodent Baiting/Rat Complaint,3536 N LEAVITT ST,60618,1161068.47669288,1923451.43866755,47,19,5,41.94563992521261,-87.68337196666843,"{'latitude': '41.945639925213', 'longitude': '-87.683371966668'}",0,0,0
1881,2018-11-19T00:00:00.000,Completed,18-03187313,Rodent Baiting/Rat Complaint,927 S CLAREMONT AVE,60612,1160861.09097597,1895839.99591492,28,12,28,41.8698763334205,-87.68490145435241,"{'latitude': '41.869876333421', 'longitude': '-87.684901454352'}",1,1,4
1882,2018-11-19T00:00:00.000,Completed,18-03187766,Rodent Baiting/Rat Complaint,5455 W PARKER AVE,60639,1139533.7932292,1917748.54139063,30,25,19,41.93041140677701,-87.7626661027625,"{'latitude': '41.930411406777', 'longitude': '-87.762666102762'}",3,3,4
1883,2018-11-19T00:00:00.000,Completed,18-03188170,Rodent Baiting/Rat Complaint,4826 W SCHUBERT AVE,60639,1143752.89003407,1917523.29998657,31,25,19,41.92971521730133,-87.74716737323966,"{'latitude': '41.929715217301', 'longitude': '-87.74716737324'}",3,5,7
1884,2018-11-19T00:00:00.000,Completed,18-03182537,Rodent Baiting/Rat Complaint,1806 N LOTUS AVE,60639,1139781.1064343,1911462.82090085,37,25,25,41.91315818371822,-87.7619111902193,"{'latitude': '41.913158183718', 'longitude': '-87.761911190219'}",2,3,2
1885,2018-11-19T00:00:00.000,Completed,18-03188051,Rodent Baiting/Rat Complaint,873 N MARSHFIELD AVE,60622,1165230.59999281,1906109.31993403,1,12,24,41.89796447543874,-87.66856767585098,"{'latitude': '41.897964475439', 'longitude': '-87.668567675851'}",4,8,0
1886,2018-11-19T00:00:00.000,Completed,18-03182554,Rodent Baiting/Rat Complaint,5096 W VAN BUREN ST,60644,1142240.05869818,1897526.62126769,29,15,25,41.87487029497842,-87.75322359394951,"{'latitude': '41.874870294978', 'longitude': '-87.75322359395'}",1,9,1
1887,2018-11-19T00:00:00.000,Completed,18-03188941,Rodent Baiting/Rat Complaint,446 W 46TH PL,60609,1173845.30001708,1874092.61999559,11,9,61,41.80992070377919,-87.63787936274059,"{'latitude': '41.809920703779', 'longitude': '-87.637879362741'}",2,2,2
1888,2018-11-19T00:00:00.000,Completed,18-03190363,Rodent Baiting/Rat Complaint,7714 S WABASH AVE,60619,1178050.32377365,1853880.85061238,6,6,69,41.754363147831334,-87.62306841274393,"{'latitude': '41.754363147831', 'longitude': '-87.623068412744'}",2,0,4
1889,2018-11-19T00:00:00.000,Completed,18-03184882,Rodent Baiting/Rat Complaint,5811 S WOOD ST,60636,1165344.70151096,1866091.21149587,15,7,67,41.788148413634445,-87.66928503578036,"{'latitude': '41.788148413634', 'longitude': '-87.66928503578'}",0,4,2
1890,2018-11-19T00:00:00.000,Completed,18-03188983,Rodent Baiting/Rat Complaint,1415 W SCHOOL ST,60657,1166286.45010609,1922013.26758155,44,19,6,41.941583337695974,-87.66423389422947,"{'latitude': '41.941583337696', 'longitude': '-87.664233894229'}",2,4,2
1891,2018-11-19T00:00:00.000,Completed,18-03188047,Rodent Baiting/Rat Complaint,5026 S ADA ST,60609,1168179.06011908,1871431.82658287,20,9,61,41.802743137699835,-87.65873887186034,"{'latitude': '41.8027431377', 'longitude': '-87.65873887186'}",2,1,2
1892,2018-11-19T00:00:00.000,Completed,18-03185561,Rodent Baiting/Rat Complaint,5715 W WEST END AVE,60644,1138052.53141668,1900889.99099191,29,15,25,41.884176462007396,-87.76851740514546,"{'latitude': '41.884176462007', 'longitude': '-87.768517405145'}",1,3,1
1893,2018-11-19T00:00:00.000,Completed,18-03188067,Rodent Baiting/Rat Complaint,6643 N SEELEY AVE,60645,1161427.58049737,1944120.40940872,50,24,2,42.00234898978828,-87.68147394338506,"{'latitude': '42.002348989788', 'longitude': '-87.681473943385'}",16,4,10
1894,2018-11-19T00:00:00.000,Completed,18-03187687,Rodent Baiting/Rat Complaint,834 N WINCHESTER AVE,60622,1163250.350625,1905641.206875,2,12,24,41.896721811860495,-87.6758541045635,"{'latitude': '41.89672181186', 'longitude': '-87.675854104563'}",4,6,0
1895,2018-11-19T00:00:00.000,Completed,18-03182543,Rodent Baiting/Rat Complaint,7135 S GREEN ST,60621,1171869.4448921,1857539.39237192,6,7,68,41.76454043875831,-87.64561212792552,"{'latitude': '41.764540438758', 'longitude': '-87.645612127926'}",0,0,0
1896,2018-11-19T00:00:00.000,Completed,18-03188208,Rodent Baiting/Rat Complaint,3242 N NAGLE AVE,60634,1132809.55988277,1920862.83303203,36,16,17,41.93907753419171,-87.78730363194217,"{'latitude': '41.939077534192', 'longitude': '-87.787303631942'}",0,3,3
1897,2018-11-19T00:00:00.000,Completed,18-03189929,Rodent Baiting/Rat Complaint,3031 N CLIFTON AVE,60657,1168092.85231951,1920279.37697805,44,19,6,41.93678657844921,-87.6576448943468,"{'latitude': '41.936786578449', 'longitude': '-87.657644894347'}",6,8,6
1898,2018-11-19T00:00:00.000,Completed,18-03186976,Rodent Baiting/Rat Complaint,4300 S MICHIGAN AVE,60653,1177873.42198456,1876537.4839905,3,2,38,41.816539223517005,-87.6230307829475,"{'latitude': '41.816539223517', 'longitude': '-87.623030782947'}",1,9,1
1899,2018-11-19T00:00:00.000,Completed,18-03187127,Rodent Baiting/Rat Complaint,1220 W VICTORIA ST,60660,1167057.01093379,1938548.69521337,48,20,77,41.98694061090804,-87.66092484714368,"{'latitude': '41.986940610908', 'longitude': '-87.660924847144'}",2,4,4
1900,2018-11-19T00:00:00.000,Completed,18-03187151,Rodent Baiting/Rat Complaint,5245 W HUTCHINSON ST,60641,1140622.57298255,1927754.35717208,38,16,15,41.957848378064384,-87.75841841845511,"{'latitude': '41.957848378064', 'longitude': '-87.758418418455'}",3,4,3
1901,2018-11-19T00:00:00.000,Completed,18-03186649,Rodent Baiting/Rat Complaint,3947 S ROCKWELL ST,60632,1159684.57491208,1878293.98158621,12,9,58,41.82175247049427,-87.68970356680212,"{'latitude': '41.821752470494', 'longitude': '-87.689703566802'}",4,5,2
1902,2018-11-19T00:00:00.000,Completed,18-03186447,Rodent Baiting/Rat Complaint,10202 S GREEN ST,60643,1172449.63560033,1837189.88898582,34,22,73,41.70868589566382,-87.64408291399157,"{'latitude': '41.708685895664', 'longitude': '-87.644082913992'}",1,3,3
1903,2018-11-19T00:00:00.000,Completed,18-03183252,Rodent Baiting/Rat Complaint,6332 N KEYSTONE AVE,60646,1148222.63427628,1941692.57280372,39,17,12,41.995952462068246,-87.73011687603505,"{'latitude': '41.995952462068', 'longitude': '-87.730116876035'}",3,7,3
1904,2018-11-19T00:00:00.000,Completed,18-03184200,Rodent Baiting/Rat Complaint,8040 S PRAIRIE AVE,60619,1179428.11372117,1851755.15309231,6,6,44,41.74849866891668,-87.61808404393766,"{'latitude': '41.748498668917', 'longitude': '-87.618084043938'}",1,4,3
1905,2018-11-19T00:00:00.000,Completed,18-03186097,Rodent Baiting/Rat Complaint,1650 W FARWELL AVE,60626,1164536.66729567,1945700.09948651,49,24,1,42.00661817070841,-87.66999091584961,"{'latitude': '42.006618170708', 'longitude': '-87.66999091585'}",2,2,3
1906,2018-11-19T00:00:00.000,Completed,18-03185155,Rodent Baiting/Rat Complaint,8833 S DANTE AVE,60619,1187328.67891869,1846697.08297562,8,4,48,41.734434950182354,-87.58929420687802,"{'latitude': '41.734434950182', 'longitude': '-87.589294206878'}",1,4,6
1907,2018-11-19T00:00:00.000,Completed,18-03185941,Rodent Baiting/Rat Complaint,1340 W 70TH ST,60636,1168497.81290528,1858342.42692608,6,7,67,41.76681737843394,-87.65794693707389,"{'latitude': '41.766817378434', 'longitude': '-87.657946937074'}",4,6,6
1908,2018-11-19T00:00:00.000,Completed,18-03188232,Rodent Baiting/Rat Complaint,3536 N LEAVITT ST,60618,1161068.47669288,1923451.43866755,47,19,5,41.94563992521261,-87.68337196666843,"{'latitude': '41.945639925213', 'longitude': '-87.683371966668'}",0,0,0
1909,2018-11-19T00:00:00.000,Completed,18-03188969,Rodent Baiting/Rat Complaint,920 W 37TH PL,60609,1170935.17226921,1880135.4701964,11,9,60,41.826567009817914,-87.64837657159997,"{'latitude': '41.826567009818', 'longitude': '-87.6483765716'}",2,2,2
1910,2018-11-19T00:00:00.000,Completed,18-03189433,Rodent Baiting/Rat Complaint,6945 S DORCHESTER AVE,60637,1186739.81493286,1859131.86999142,5,3,43,41.768571159001404,-87.59105849379546,"{'latitude': '41.768571159001', 'longitude': '-87.591058493795'}",1,4,1
1911,2018-11-19T00:00:00.000,Completed,18-03190520,Rodent Baiting/Rat Complaint,1603 W WELLINGTON AVE,60657,1165113.1353922,1919986.90882319,32,19,6,41.93604795290095,-87.66860403963928,"{'latitude': '41.936047952901', 'longitude': '-87.668604039639'}",1,5,3
1912,2018-11-19T00:00:00.000,Completed,18-03187964,Rodent Baiting/Rat Complaint,6141 S MASON AVE,60638,1137791.02436859,1863215.64040219,13,8,64,41.78079689653792,-87.77038432583768,"{'latitude': '41.780796896538', 'longitude': '-87.770384325838'}",0,0,1
1913,2018-11-19T00:00:00.000,Completed,18-03185133,Rodent Baiting/Rat Complaint,2456 W 48TH ST,60632,1160800.76008877,1872785.75148249,15,9,58,41.8066141989958,-87.68576106358096,"{'latitude': '41.806614198996', 'longitude': '-87.685761063581'}",2,5,3
1914,2018-11-19T00:00:00.000,Completed,18-03183361,Rodent Baiting/Rat Complaint,3120 N MONITOR AVE,60634,1136836.06817613,1920145.43611142,30,25,19,41.93703758946701,-87.77252215095592,"{'latitude': '41.937037589467', 'longitude': '-87.772522150956'}",3,3,5
1915,2018-11-19T00:00:00.000,Completed,18-03189183,Rodent Baiting/Rat Complaint,12456 S MICHIGAN AVE,60628,1179114.31561973,1822177.9804801,9,5,53,41.66734206513086,-87.62013154205407,"{'latitude': '41.667342065131', 'longitude': '-87.620131542054'}",1,2,3
1916,2018-11-19T00:00:00.000,Completed,18-03182585,Rodent Baiting/Rat Complaint,3354 W CULLOM AVE,60618,1153251.69607543,1928381.85092665,33,17,16,41.95932837537777,-87.71197235859245,"{'latitude': '41.959328375378', 'longitude': '-87.711972358592'}",1,4,2
1917,2018-11-19T00:00:00.000,Completed,18-03186162,Rodent Baiting/Rat Complaint,6241 N OAKLEY AVE,60659,1159853.35246868,1941389.2428922,50,24,2,41.99488731740025,-87.68734117933293,"{'latitude': '41.9948873174', 'longitude': '-87.687341179333'}",1,3,2
1918,2018-11-19T00:00:00.000,Completed,18-03188348,Rodent Baiting/Rat Complaint,5113 W ADDISON ST,60641,1141633.4998974,1923452.8433258,31,16,15,41.94602596069714,-87.75480860483124,"{'latitude': '41.946025960697', 'longitude': '-87.754808604831'}",2,0,2
1919,2018-11-19T00:00:00.000,Completed,18-03189376,Rodent Baiting/Rat Complaint,3004 N ALLEN AVE,60618,1152854.68939769,1919673.7512757,35,14,21,41.93544060725239,-87.71366339174227,"{'latitude': '41.935440607252', 'longitude': '-87.713663391742'}",0,0,0
1920,2018-11-19T00:00:00.000,Completed,18-03187079,Rodent Baiting/Rat Complaint,2849 N RIDGEWAY AVE,60618,1150897.96323173,1918686.96440154,30,25,21,41.93277136758481,-87.72088042165782,"{'latitude': '41.932771367585', 'longitude': '-87.720880421658'}",0,8,8
1921,2018-11-19T00:00:00.000,Completed,18-03184803,Rodent Baiting/Rat Complaint,3624 S UNION AVE,60609,1172228.1039258,1880854.90917084,11,9,60,41.82851283176255,-87.64361188371201,"{'latitude': '41.828512831763', 'longitude': '-87.643611883712'}",1,6,1
1922,2018-11-19T00:00:00.000,Completed,18-03182870,Rodent Baiting/Rat Complaint,3690 N ELSTON AVE,60618,1153458.95972343,1924370.70769286,35,17,16,41.9483173973733,-87.7113173971195,"{'latitude': '41.948317397373', 'longitude': '-87.711317397119'}",5,0,5
1923,2018-11-19T00:00:00.000,Completed,18-03187940,Rodent Baiting/Rat Complaint,3534 N FREMONT ST,60657,1169638.90992701,1923674.94199456,44,19,6,41.94607057280277,-87.65186375714201,"{'latitude': '41.946070572803', 'longitude': '-87.651863757142'}",6,8,7
1924,2018-11-19T00:00:00.000,Completed,18-03186922,Rodent Baiting/Rat Complaint,2718 W LAWRENCE AVE,60625,1157298.26003101,1931770.59937706,40,20,4,41.96854581036088,-87.69700289054467,"{'latitude': '41.968545810361', 'longitude': '-87.697002890545'}",2,0,2
1925,2018-11-19T00:00:00.000,Completed,18-03185612,Rodent Baiting/Rat Complaint,1089 N MILWAUKEE AVE,60642,1166524.81001778,1907449.92998841,27,12,24,41.901615585121476,-87.66377575444392,"{'latitude': '41.901615585121', 'longitude': '-87.663775754444'}",2,0,0
1926,2018-11-19T00:00:00.000,Completed,18-03182796,Rodent Baiting/Rat Complaint,2545 W THOMAS ST,60622,1159233.39371214,1907229.78740258,1,12,24,41.901164534051986,-87.69056401230056,"{'latitude': '41.901164534052', 'longitude': '-87.690564012301'}",4,4,0
1927,2018-11-19T00:00:00.000,Completed,18-03189899,Rodent Baiting/Rat Complaint,5250 W MONTROSE AVE,60641,1140896.48548315,1928758.92801468,38,16,15,41.960599962729084,-87.75738658630031,"{'latitude': '41.960599962729', 'longitude': '-87.7573865863'}",7,5,7
1928,2018-11-18T00:00:00.000,Completed - Dup,18-03181302,Rodent Baiting/Rat Complaint,5214 S LONG AVE,60638,1141244.56378528,1869521.05800834,14,8,56,41.798037296493334,-87.75756792634226,"{'latitude': '41.798037296493', 'longitude': '-87.757567926342'}",0,0,0
1929,2018-11-18T00:00:00.000,Completed,18-03179984,Rodent Baiting/Rat Complaint,839 W ADDISON ST,60613,1169918.50997158,1924125.69002592,44,19,6,41.9473013383131,-87.65082285524223,"{'latitude': '41.947301338313', 'longitude': '-87.650822855242'}",3,6,6
1930,2018-11-18T00:00:00.000,Completed,18-03181566,Rodent Baiting/Rat Complaint,2121 W ARTHUR AVE,60645,1160897.07201757,1943133.5841157,50,24,2,41.999652177167604,-87.68345318705002,"{'latitude': '41.999652177168', 'longitude': '-87.68345318705'}",12,6,11
1931,2018-11-18T00:00:00.000,Completed,18-03180972,Rodent Baiting/Rat Complaint,5042 S DAMEN AVE,60609,1163873.96013093,1871230.38677827,15,9,61,41.80228199682325,-87.67453328060235,"{'latitude': '41.802281996823', 'longitude': '-87.674533280602'}",4,8,6
1932,2018-11-18T00:00:00.000,Completed,18-03179506,Rodent Baiting/Rat Complaint,8755 S KENWOOD AVE,60619,1186650.77058041,1847195.99442069,8,4,48,41.73582007051489,-87.59176197616358,"{'latitude': '41.735820070515', 'longitude': '-87.591761976164'}",0,4,0
1933,2018-11-18T00:00:00.000,Completed,18-03180396,Rodent Baiting/Rat Complaint,915 N DAMEN AVE,60622,1162907.12701028,1906006.42073285,2,12,24,41.897731197569215,-87.67710444606347,"{'latitude': '41.897731197569', 'longitude': '-87.677104446063'}",2,5,2
